0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Semana
21A,21A,21A,21A,22B,22B,22B,22B,22B,22B,23C,23C,23C,23C,23C,23C,
Safety Stock Target (WOS),EffectiveDemand,Total Projected Inventory Balance,Inventory Balance in excess of SST,Yielded Supply,Safety Stock Target,Safety Stock Target (WOS),EffectiveDemand,Total Projected Inventory Balance,Inventory Balance in excess of SST,Yielded Supply,Safety Stock Target,Safety Stock Target (WOS),EffectiveDemand,Total Projected Inventory Balance,Inventory Balance in excess of SST,
1.82,3513859960.0,-56887179281.92373,-57252788113.90373,,204151490.18492308,1.561,2392332570.0,-24043043384.413334,-24247194874.598255,,1448298453.9430768,1.42,8644776401.0,-83162199317.80615,-84610497771.74922,3.0
1.82,3513859960.0,-56887179281.92373,-57252788113.90373,,204151490.18492308,1.561,2392332570.0,-24043043384.413334,-24247194874.598255,,1448298453.9430768,1.42,8644776401.0,-83162199317.80615,-84610497771.74922,4.0
1.82,3513859960.0,-56887179281.92373,-57252788113.90373,,204151490.18492308,1.561,2392332570.0,-24043043384.413334,-24247194874.598255,,1448298453.9430768,1.42,8644776401.0,-83162199317.80615,-84610497771.74922,5.0
1.82,3513859960.0,-56887179281.92373,-57252788113.90373,,204151490.18492308,1.561,2392332570.0,-24043043384.413334,-24247194874.598255,,1448298453.9430768,1.42,8644776401.0,-83162199317.80615,-84610497771.74922,6.0
1.82,3513859960.0,-56887179281.92373,-57252788113.90373,,204151490.18492308,1.561,2392332570.0,-24043043384.413334,-24247194874.598255,,1448298453.9430768,1.42,8644776401.0,-83162199317.80615,-84610497771.74922,7.0
1.82,3513859960.0,-56887179281.92373,-57252788113.90373,,204151490.18492308,1.561,2392332570.0,-24043043384.413334,-24247194874.598255,,1448298453.9430768,1.42,8644776401.0,-83162199317.80615,-84610497771.74922,8.0
1.82,3513859960.0,-56887179281.92373,-57252788113.90373,,204151490.18492308,1.561,2392332570.0,-24043043384.413334,-24247194874.598255,,1448298453.9430768,1.42,8644776401.0,-83162199317.80615,-84610497771.74922,9.0
1.82,3513859960.0,-56887179281.92373,-57252788113.90373,,204151490.18492308,1.561,2392332570.0,-24043043384.413334,-24247194874.598255,,1448298453.9430768,1.42,8644776401.0,-83162199317.80615,-84610497771.74922,10.0
1.82,3513859960.0,-56887179281.92373,-57252788113.90373,,204151490.18492308,1.561,2392332570.0,-24043043384.413334,-24247194874.598255,,1448298453.9430768,1.42,8644776401.0,-83162199317.80615,-84610497771.74922,11.0
1.82,3513859960.0,-56887179281.92373,-57252788113.90373,,204151490.18492308,1.561,2392332570.0,-24043043384.413334,-24247194874.598255,,1448298453.9430768,1.42,8644776401.0,-83162199317.80615,-84610497771.74922,12.0
1.82,3513859960.0,-56887179281.92373,-57252788113.90373,,204151490.18492308,1.561,2392332570.0,-24043043384.413334,-24247194874.598255,,1448298453.9430768,1.42,8644776401.0,-83162199317.80615,-84610497771.74922,13.0
1.82,2611491657.0,,,,,1.561,1700172564.0,,,,,1.42,13259070353.0,,,1.0
1.82,2611491657.0,,,,,1.561,1700172564.0,,,,,1.42,13259070353.0,,,2.0
1.82,2611491657.0,,,,,1.561,1700172564.0,,,,,1.42,13259070353.0,,,3.0
1.82,2611491657.0,,,,,1.561,1700172564.0,,,,,1.42,13259070353.0,,,4.0
1.82,2611491657.0,,,,,1.561,1700172564.0,,,,,1.42,13259070353.0,,,5.0
1.82,2611491657.0,,,,,1.561,1700172564.0,,,,,1.42,13259070353.0,,,6.0
1.82,2611491657.0,,,,,1.561,1700172564.0,,,,,1.42,13259070353.0,,,7.0
1.82,2611491657.0,,,,,1.561,1700172564.0,,,,,1.42,13259070353.0,,,8.0
1.82,2611491657.0,,,,,1.561,1700172564.0,,,,,1.42,13259070353.0,,,9.0
1.82,2611491657.0,,,,,1.561,1700172564.0,,,,,1.42,13259070353.0,,,10.0
1.82,2611491657.0,,,,,1.561,1700172564.0,,,,,1.42,13259070353.0,,,11.0
1.82,2611491657.0,,,,,1.561,1700172564.0,,,,,1.42,13259070353.0,,,12.0
1.82,2611491657.0,,,,,1.561,1700172564.0,,,,,1.42,13259070353.0,,,13.0
1.82,1540401888.0,,,,,1.561,2558729191.0,,,,,1.42,14636965958.0,,,1.0
1.82,1540401888.0,,,,,1.561,2558729191.0,,,,,1.42,14636965958.0,,,2.0
1.82,1540401888.0,,,,,1.561,2558729191.0,,,,,1.42,14636965958.0,,,3.0
1.82,1540401888.0,,,,,1.561,2558729191.0,,,,,1.42,14636965958.0,,,4.0
1.82,1540401888.0,,,,,1.561,2558729191.0,,,,,1.42,14636965958.0,,,5.0
1.82,1540401888.0,,,,,1.561,2558729191.0,,,,,1.42,14636965958.0,,,6.0
1.82,1540401888.0,,,,,1.561,2558729191.0,,,,,1.42,14636965958.0,,,7.0
1.82,1540401888.0,,,,,1.561,2558729191.0,,,,,1.42,14636965958.0,,,8.0
1.82,1540401888.0,,,,,1.561,2558729191.0,,,,,1.42,14636965958.0,,,9.0
1.82,1540401888.0,,,,,1.561,2558729191.0,,,,,1.42,14636965958.0,,,10.0
1.82,1540401888.0,,,,,1.561,2558729191.0,,,,,1.42,14636965958.0,,,11.0
1.82,1540401888.0,,,,,1.561,2558729191.0,,,,,1.42,14636965958.0,,,12.0
1.82,1540401888.0,,,,,1.561,2558729191.0,,,,,1.42,14636965958.0,,,13.0
1.82,3641157689.0,,,,,1.561,679981194.0,,,,,1.42,5009097095.0,,,1.0
1.82,3641157689.0,,,,,1.561,679981194.0,,,,,1.42,5009097095.0,,,2.0
1.82,3641157689.0,,,,,1.561,679981194.0,,,,,1.42,5009097095.0,,,3.0
1.82,3641157689.0,,,,,1.561,679981194.0,,,,,1.42,5009097095.0,,,4.0
1.82,3641157689.0,,,,,1.561,679981194.0,,,,,1.42,5009097095.0,,,5.0
1.82,3641157689.0,,,,,1.561,679981194.0,,,,,1.42,5009097095.0,,,6.0
1.82,3641157689.0,,,,,1.561,679981194.0,,,,,1.42,5009097095.0,,,7.0
1.82,3641157689.0,,,,,1.561,679981194.0,,,,,1.42,5009097095.0,,,8.0
1.82,3641157689.0,,,,,1.561,679981194.0,,,,,1.42,5009097095.0,,,9.0
1.82,3641157689.0,,,,,1.561,679981194.0,,,,,1.42,5009097095.0,,,10.0
1.82,3641157689.0,,,,,1.561,679981194.0,,,,,1.42,5009097095.0,,,11.0
1.82,3641157689.0,,,,,1.561,679981194.0,,,,,1.42,5009097095.0,,,12.0
1.82,3641157689.0,,,,,1.561,679981194.0,,,,,1.42,5009097095.0,,,13.0
1.82,2129799840.0,,,,,1.561,1235318519.0,,,,,1.42,3076657109.0,,,1.0
1.82,2129799840.0,,,,,1.561,1235318519.0,,,,,1.42,3076657109.0,,,2.0
1.82,2129799840.0,,,,,1.561,1235318519.0,,,,,1.42,3076657109.0,,,3.0
1.82,2129799840.0,,,,,1.561,1235318519.0,,,,,1.42,3076657109.0,,,4.0
1.82,2129799840.0,,,,,1.561,1235318519.0,,,,,1.42,3076657109.0,,,5.0
1.82,2129799840.0,,,,,1.561,1235318519.0,,,,,1.42,3076657109.0,,,6.0
1.82,2129799840.0,,,,,1.561,1235318519.0,,,,,1.42,3076657109.0,,,7.0
1.82,2129799840.0,,,,,1.561,1235318519.0,,,,,1.42,3076657109.0,,,8.0
1.82,2129799840.0,,,,,1.561,1235318519.0,,,,,1.42,3076657109.0,,,9.0
1.82,2129799840.0,,,,,1.561,1235318519.0,,,,,1.42,3076657109.0,,,10.0
1.82,2129799840.0,,,,,1.561,1235318519.0,,,,,1.42,3076657109.0,,,11.0
1.82,2129799840.0,,,,,1.561,1235318519.0,,,,,1.42,3076657109.0,,,12.0
1.82,2129799840.0,,,,,1.561,1235318519.0,,,,,1.42,3076657109.0,,,13.0
1.82,3999136982.0,,,,,1.561,1051986719.0,,,,,1.42,6336835871.0,,,1.0
1.82,3999136982.0,,,,,1.561,1051986719.0,,,,,1.42,6336835871.0,,,2.0
1.82,3999136982.0,,,,,1.561,1051986719.0,,,,,1.42,6336835871.0,,,3.0
1.82,3999136982.0,,,,,1.561,1051986719.0,,,,,1.42,6336835871.0,,,4.0
1.82,3999136982.0,,,,,1.561,1051986719.0,,,,,1.42,6336835871.0,,,5.0
1.82,3999136982.0,,,,,1.561,1051986719.0,,,,,1.42,6336835871.0,,,6.0
1.82,3999136982.0,,,,,1.561,1051986719.0,,,,,1.42,6336835871.0,,,7.0
1.82,3999136982.0,,,,,1.561,1051986719.0,,,,,1.42,6336835871.0,,,8.0
1.82,3999136982.0,,,,,1.561,1051986719.0,,,,,1.42,6336835871.0,,,9.0
1.82,3999136982.0,,,,,1.561,1051986719.0,,,,,1.42,6336835871.0,,,10.0
1.82,3999136982.0,,,,,1.561,1051986719.0,,,,,1.42,6336835871.0,,,11.0
1.82,3999136982.0,,,,,1.561,1051986719.0,,,,,1.42,6336835871.0,,,12.0
1.82,3999136982.0,,,,,1.561,1051986719.0,,,,,1.42,6336835871.0,,,13.0
1.82,3229493114.0,,,,,1.561,2280317814.0,,,,,1.42,4869241729.0,,,1.0
1.82,3229493114.0,,,,,1.561,2280317814.0,,,,,1.42,4869241729.0,,,2.0
1.82,3229493114.0,,,,,1.561,2280317814.0,,,,,1.42,4869241729.0,,,3.0
1.82,3229493114.0,,,,,1.561,2280317814.0,,,,,1.42,4869241729.0,,,4.0
1.82,3229493114.0,,,,,1.561,2280317814.0,,,,,1.42,4869241729.0,,,5.0
1.82,3229493114.0,,,,,1.561,2280317814.0,,,,,1.42,4869241729.0,,,6.0
1.82,3229493114.0,,,,,1.561,2280317814.0,,,,,1.42,4869241729.0,,,7.0
1.82,3229493114.0,,,,,1.561,2280317814.0,,,,,1.42,4869241729.0,,,8.0
1.82,3229493114.0,,,,,1.561,2280317814.0,,,,,1.42,4869241729.0,,,9.0
1.82,3229493114.0,,,,,1.561,2280317814.0,,,,,1.42,4869241729.0,,,10.0
1.82,3229493114.0,,,,,1.561,2280317814.0,,,,,1.42,4869241729.0,,,11.0
1.82,3229493114.0,,,,,1.561,2280317814.0,,,,,1.42,4869241729.0,,,12.0
1.82,3229493114.0,,,,,1.561,2280317814.0,,,,,1.42,4869241729.0,,,13.0
1.82,4841253891.0,,,,,1.561,1716153959.0,,,,,1.42,2366380350.0,,,1.0
1.82,4841253891.0,,,,,1.561,1716153959.0,,,,,1.42,2366380350.0,,,2.0
1.82,4841253891.0,,,,,1.561,1716153959.0,,,,,1.42,2366380350.0,,,3.0
1.82,4841253891.0,,,,,1.561,1716153959.0,,,,,1.42,2366380350.0,,,4.0
1.82,4841253891.0,,,,,1.561,1716153959.0,,,,,1.42,2366380350.0,,,5.0
1.82,4841253891.0,,,,,1.561,1716153959.0,,,,,1.42,2366380350.0,,,6.0
1.82,4841253891.0,,,,,1.561,1716153959.0,,,,,1.42,2366380350.0,,,7.0
1.82,4841253891.0,,,,,1.561,1716153959.0,,,,,1.42,2366380350.0,,,8.0
1.82,4841253891.0,,,,,1.561,1716153959.0,,,,,1.42,2366380350.0,,,9.0
1.82,4841253891.0,,,,,1.561,1716153959.0,,,,,1.42,2366380350.0,,,10.0
1.82,4841253891.0,,,,,1.561,1716153959.0,,,,,1.42,2366380350.0,,,11.0
1.82,4841253891.0,,,,,1.561,1716153959.0,,,,,1.42,2366380350.0,,,12.0
1.82,4841253891.0,,,,,1.561,1716153959.0,,,,,1.42,2366380350.0,,,13.0
1.82,2799733837.0,,,,,1.561,1043557130.0,,,,,1.42,8886117345.0,,,1.0
1.82,2799733837.0,,,,,1.561,1043557130.0,,,,,1.42,8886117345.0,,,2.0
1.82,2799733837.0,,,,,1.561,1043557130.0,,,,,1.42,8886117345.0,,,3.0
1.82,2799733837.0,,,,,1.561,1043557130.0,,,,,1.42,8886117345.0,,,4.0
1.82,2799733837.0,,,,,1.561,1043557130.0,,,,,1.42,8886117345.0,,,5.0
1.82,2799733837.0,,,,,1.561,1043557130.0,,,,,1.42,8886117345.0,,,6.0
1.82,2799733837.0,,,,,1.561,1043557130.0,,,,,1.42,8886117345.0,,,7.0
1.82,2799733837.0,,,,,1.561,1043557130.0,,,,,1.42,8886117345.0,,,8.0
1.82,2799733837.0,,,,,1.561,1043557130.0,,,,,1.42,8886117345.0,,,9.0
1.82,2799733837.0,,,,,1.561,1043557130.0,,,,,1.42,8886117345.0,,,10.0
1.82,2799733837.0,,,,,1.561,1043557130.0,,,,,1.42,8886117345.0,,,11.0
1.82,2799733837.0,,,,,1.561,1043557130.0,,,,,1.42,8886117345.0,,,12.0
1.82,2799733837.0,,,,,1.561,1043557130.0,,,,,1.42,8886117345.0,,,13.0
1.82,3108651811.0,,,,,1.561,2144985258.0,,,,,1.42,10960561216.0,,,1.0
1.82,3108651811.0,,,,,1.561,2144985258.0,,,,,1.42,10960561216.0,,,2.0
1.82,3108651811.0,,,,,1.561,2144985258.0,,,,,1.42,10960561216.0,,,3.0
1.82,3108651811.0,,,,,1.561,2144985258.0,,,,,1.42,10960561216.0,,,4.0
1.82,3108651811.0,,,,,1.561,2144985258.0,,,,,1.42,10960561216.0,,,5.0
1.82,3108651811.0,,,,,1.561,2144985258.0,,,,,1.42,10960561216.0,,,6.0
1.82,3108651811.0,,,,,1.561,2144985258.0,,,,,1.42,10960561216.0,,,7.0
1.82,3108651811.0,,,,,1.561,2144985258.0,,,,,1.42,10960561216.0,,,8.0
1.82,3108651811.0,,,,,1.561,2144985258.0,,,,,1.42,10960561216.0,,,9.0
1.82,3108651811.0,,,,,1.561,2144985258.0,,,,,1.42,10960561216.0,,,10.0
1.82,3108651811.0,,,,,1.561,2144985258.0,,,,,1.42,10960561216.0,,,11.0
1.82,3108651811.0,,,,,1.561,2144985258.0,,,,,1.42,10960561216.0,,,12.0
1.82,3108651811.0,,,,,1.561,2144985258.0,,,,,1.42,10960561216.0,,,13.0
1.82,2338729679.0,,,,,1.561,1892232865.0,,,,,1.42,9553273310.0,,,1.0
1.82,2338729679.0,,,,,1.561,1892232865.0,,,,,1.42,9553273310.0,,,2.0
1.82,2338729679.0,,,,,1.561,1892232865.0,,,,,1.42,9553273310.0,,,3.0
1.82,2338729679.0,,,,,1.561,1892232865.0,,,,,1.42,9553273310.0,,,4.0
1.82,2338729679.0,,,,,1.561,1892232865.0,,,,,1.42,9553273310.0,,,5.0
1.82,2338729679.0,,,,,1.561,1892232865.0,,,,,1.42,9553273310.0,,,6.0
1.82,2338729679.0,,,,,1.561,1892232865.0,,,,,1.42,9553273310.0,,,7.0
1.82,2338729679.0,,,,,1.561,1892232865.0,,,,,1.42,9553273310.0,,,8.0
1.82,2338729679.0,,,,,1.561,1892232865.0,,,,,1.42,9553273310.0,,,9.0
1.82,2338729679.0,,,,,1.561,1892232865.0,,,,,1.42,9553273310.0,,,10.0
1.82,2338729679.0,,,,,1.561,1892232865.0,,,,,1.42,9553273310.0,,,11.0
1.82,2338729679.0,,,,,1.561,1892232865.0,,,,,1.42,9553273310.0,,,12.0
1.82,2338729679.0,,,,,1.561,1892232865.0,,,,,1.42,9553273310.0,,,13.0
1.82,5089378170.0,,,,,1.561,813031055.0,,,,,1.42,11416542925.0,,,1.0
1.82,5089378170.0,,,,,1.561,813031055.0,,,,,1.42,11416542925.0,,,2.0
1.82,5089378170.0,,,,,1.561,813031055.0,,,,,1.42,11416542925.0,,,3.0
1.82,5089378170.0,,,,,1.561,813031055.0,,,,,1.42,11416542925.0,,,4.0
1.82,5089378170.0,,,,,1.561,813031055.0,,,,,1.42,11416542925.0,,,5.0
1.82,5089378170.0,,,,,1.561,813031055.0,,,,,1.42,11416542925.0,,,6.0
1.82,5089378170.0,,,,,1.561,813031055.0,,,,,1.42,11416542925.0,,,7.0
1.82,5089378170.0,,,,,1.561,813031055.0,,,,,1.42,11416542925.0,,,8.0
1.82,5089378170.0,,,,,1.561,813031055.0,,,,,1.42,11416542925.0,,,9.0
1.82,5089378170.0,,,,,1.561,813031055.0,,,,,1.42,11416542925.0,,,10.0
1.82,5089378170.0,,,,,1.561,813031055.0,,,,,1.42,11416542925.0,,,11.0
1.82,5089378170.0,,,,,1.561,813031055.0,,,,,1.42,11416542925.0,,,12.0
1.82,5089378170.0,,,,,1.561,813031055.0,,,,,1.42,11416542925.0,,,13.0
1.82,5928392971.0,,,,,1.561,1963865830.0,,,,,1.42,11288374390.0,,,1.0
1.82,5928392971.0,,,,,1.561,1963865830.0,,,,,1.42,11288374390.0,,,2.0
1.82,5928392971.0,,,,,1.561,1963865830.0,,,,,1.42,11288374390.0,,,3.0
1.82,5928392971.0,,,,,1.561,1963865830.0,,,,,1.42,11288374390.0,,,4.0
1.82,5928392971.0,,,,,1.561,1963865830.0,,,,,1.42,11288374390.0,,,5.0
1.82,5928392971.0,,,,,1.561,1963865830.0,,,,,1.42,11288374390.0,,,6.0
1.82,5928392971.0,,,,,1.561,1963865830.0,,,,,1.42,11288374390.0,,,7.0
1.82,5928392971.0,,,,,1.561,1963865830.0,,,,,1.42,11288374390.0,,,8.0
1.82,5928392971.0,,,,,1.561,1963865830.0,,,,,1.42,11288374390.0,,,9.0
1.82,5928392971.0,,,,,1.561,1963865830.0,,,,,1.42,11288374390.0,,,10.0
1.82,5928392971.0,,,,,1.561,1963865830.0,,,,,1.42,11288374390.0,,,11.0
1.82,5928392971.0,,,,,1.561,1963865830.0,,,,,1.42,11288374390.0,,,12.0
1.82,5928392971.0,,,,,1.561,1963865830.0,,,,,1.42,11288374390.0,,,13.0
1.82,1690158851.0,,,,,1.561,1631591332.0,,,,,1.42,3736677684.0,,,1.0
1.82,1690158851.0,,,,,1.561,1631591332.0,,,,,1.42,3736677684.0,,,2.0
1.82,1690158851.0,,,,,1.561,1631591332.0,,,,,1.42,3736677684.0,,,3.0
1.82,1690158851.0,,,,,1.561,1631591332.0,,,,,1.42,3736677684.0,,,4.0
1.82,1690158851.0,,,,,1.561,1631591332.0,,,,,1.42,3736677684.0,,,5.0
1.82,1690158851.0,,,,,1.561,1631591332.0,,,,,1.42,3736677684.0,,,6.0
1.82,1690158851.0,,,,,1.561,1631591332.0,,,,,1.42,3736677684.0,,,7.0
1.82,1690158851.0,,,,,1.561,1631591332.0,,,,,1.42,3736677684.0,,,8.0
1.82,1690158851.0,,,,,1.561,1631591332.0,,,,,1.42,3736677684.0,,,9.0
1.82,1690158851.0,,,,,1.561,1631591332.0,,,,,1.42,3736677684.0,,,10.0
1.82,1690158851.0,,,,,1.561,1631591332.0,,,,,1.42,3736677684.0,,,11.0
1.82,1690158851.0,,,,,1.561,1631591332.0,,,,,1.42,3736677684.0,,,12.0
1.82,1690158851.0,,,,,1.561,1631591332.0,,,,,1.42,3736677684.0,,,13.0
1.82,2434860447.0,,,,,1.561,803641152.0,,,,,1.42,4331513188.0,,,1.0
1.82,2434860447.0,,,,,1.561,803641152.0,,,,,1.42,4331513188.0,,,2.0
1.82,2434860447.0,,,,,1.561,803641152.0,,,,,1.42,4331513188.0,,,3.0
1.82,2434860447.0,,,,,1.561,803641152.0,,,,,1.42,4331513188.0,,,4.0
1.82,2434860447.0,,,,,1.561,803641152.0,,,,,1.42,4331513188.0,,,5.0
1.82,2434860447.0,,,,,1.561,803641152.0,,,,,1.42,4331513188.0,,,6.0
1.82,2434860447.0,,,,,1.561,803641152.0,,,,,1.42,4331513188.0,,,7.0
1.82,2434860447.0,,,,,1.561,803641152.0,,,,,1.42,4331513188.0,,,8.0
1.82,2434860447.0,,,,,1.561,803641152.0,,,,,1.42,4331513188.0,,,9.0
1.82,2434860447.0,,,,,1.561,803641152.0,,,,,1.42,4331513188.0,,,10.0
1.82,2434860447.0,,,,,1.561,803641152.0,,,,,1.42,4331513188.0,,,11.0
1.82,2434860447.0,,,,,1.561,803641152.0,,,,,1.42,4331513188.0,,,12.0
1.82,2434860447.0,,,,,1.561,803641152.0,,,,,1.42,4331513188.0,,,13.0
1.82,2751263430.0,,,,,1.561,899379883.0,,,,,1.42,3669820560.0,,,1.0
1.82,2751263430.0,,,,,1.561,899379883.0,,,,,1.42,3669820560.0,,,2.0
1.82,2751263430.0,,,,,1.561,899379883.0,,,,,1.42,3669820560.0,,,3.0
1.82,2751263430.0,,,,,1.561,899379883.0,,,,,1.42,3669820560.0,,,4.0
1.82,2751263430.0,,,,,1.561,899379883.0,,,,,1.42,3669820560.0,,,5.0
1.82,2751263430.0,,,,,1.561,899379883.0,,,,,1.42,3669820560.0,,,6.0
1.82,2751263430.0,,,,,1.561,899379883.0,,,,,1.42,3669820560.0,,,7.0
1.82,2751263430.0,,,,,1.561,899379883.0,,,,,1.42,3669820560.0,,,8.0
1.82,2751263430.0,,,,,1.561,899379883.0,,,,,1.42,3669820560.0,,,9.0
1.82,2751263430.0,,,,,1.561,899379883.0,,,,,1.42,3669820560.0,,,10.0
1.82,2751263430.0,,,,,1.561,899379883.0,,,,,1.42,3669820560.0,,,11.0
1.82,2751263430.0,,,,,1.561,899379883.0,,,,,1.42,3669820560.0,,,12.0
1.82,2751263430.0,,,,,1.561,899379883.0,,,,,1.42,3669820560.0,,,13.0
